id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13pt3ep3kvyejlnl22iuznx4xjuy5kiw04,phanic! because i got a migraine,1 week ago,1493597249643,theyre all so giggly and excitable when drunk and its the only reason im alive,1,false,0,,,,,,
z13yjlwwat2itlkse23dunwhqqj1etm2o,Paige Carlson,1 week ago,1493597249646,What we learned to day Ned can not speak when he is drunk,1,false,0,,,,,,
z130upsqmzzzgfe0g23qtzrwmoqjzvr2g,Dayna Garcia,1 week ago,1493597249649,"""The burger hamburger at the whopper king place.""",1,false,0,,,,,,
z13fypfp5pymjbwyx04cjtj5nr2jzf3zhnw0k,Robert Broughton,1 week ago,1493597249652,the try guys look like that they'd  be like  be gone from me I'm on YouTube I'm higher then you common people,1,false,0,,,,,,
z13xcdgymyfjsfemz23oxzybyzblwrcex,Sam Jones,1 week ago,1493597249656,la la la best part,1,false,0,,,,,,
z135sts4jpibslrtl22tgfopmt30x31nh,Black Angel,1 week ago,1493597249660,zach is so cute wtf,6,false,0,,,,,,
z134fzc4skfmszabb04cfjw4gqmffv1and4,benisisballin,1 week ago,1493597250800,Drunk eating Taco Bell while watching this video,1,false,0,,,,,,
z13vcvgqroazxnsrw04cilf4covusd4xdnk0k,Matthew Oburke,1 week ago,1493597250808,so wasted,1,false,0,,,,,,
z13jj3zjlzi1tn4fp22uizur5nfxgn4ak04,Caralene Ho,1 week ago,1493597250814,I love how Eugene's accent changes almost every time he speaks😂😂,1,false,0,,,,,,
z13jz1brivnrvpnpo04chzyqhnn5sblhcds,Lela,1 week ago,1493597250821,drunk ned is my favorite,1,false,0,,,,,,
z13syviaiprrg103q23bfx5wunefwpzis04,Hayley Kaylyn,1 week ago,1493597250828,Watching this stoned xD,0,false,0,,,,,,
z12wu55zdxeawlbl322vef3pgmuqdfx05,Hhvkkkjbvvccf Hhjklnbbo,1 week ago,1493597250835,Zach is so cute when he's drunk,1,false,0,,,,,,
z13bdxlxnvjozxw1322wcnqb4oehjzuvx,Kate Roman,1 week ago,1493597250842,"Hey Eugene, get drunk with me.",0,false,0,,,,,,
z132jp3y4oaphdi5h04cjpl4mkidcjjqzn40k,Mariana Sanchez,1 week ago,1493597250849,i love them <3,0,false,0,,,,,,
z13kd5phium5fxegd04cf1oissznut5hgbk,Tabby_cat,1 week ago,1493597250856,Omg i love ned so much this is hilariouss,0,false,0,,,,,,
z12bdxu5kkydyhzzi04chdyqgricul4gqbg,Sarah O'Rafferty,1 week ago,1493597250867,inaudible crying,1,false,0,,,,,,
z12lgv2a3yfez53sf235wl2wevyojzkw104,Mya Rose,1 week ago,1493597250875,Ned and Zach are my favorite😂,1,false,0,,,,,,
z12sdxj42pqyjp40y22wxb1q3yercvzdn,noora ruuskanini,1 week ago,1493597250883,I'm crying😂😂,0,false,0,,,,,,
z13dwbyg0qbshp2jl04cgd15nomzijkoaeg,Georgia Hunt,1 week ago,1493597250893,"There so crazy in normal life, they don't really seem different apart from Eugene",0,false,0,,,,,,
z12pd3ojhsa1zte0423zwp4ozyepifzzy04,Erin Smith,1 week ago,1493597250901,drunk Try Guys is the best thing on this planet,1,false,0,,,,,,
z13scbxhgsnozbkkk23zz5liqle0s5tiy04,Queen of Trash,1 week ago,1493597250909,lalala,0,false,0,,,,,,
z12etrtbum3evpmfm22dsxwxfu2btpmuj,Ekko Official,1 week ago,1493597250921,idk why but I died when he made the Papa John's reference lol,0,false,0,,,,,,
z12exfvqcnm5g5t4e04cf1grypzhtzzbed4,DiamondEyedDiva12,1 week ago,1493597250927,Zach is an adorable cutie pie and I wanna sit on his face,1,false,0,,,,,,
z13tgj3wkruljzjh204cetloxt2sizwhjag,Caitlin Broad,1 week ago,1493597250935,Make a video of them not shaving for a week. I wanna see them with stubbles.,0,false,0,,,,,,
z12cctnpxnfxy3jpi04ceju4qme5ubiaxwk0k,The Great Chimera,1 week ago,1493597250945,Pizza Hut is the best while I'm drunk.,0,false,0,,,,,,
z13tffxxwkzqebe4x04cdjk51mi3gnwx4ps0k,Jodina x,1 week ago,1493597251035,la la la,1,false,0,,,,,,
z13qehhgqtjlzd4pg04ce5jxpsmujdujp50,Daniel Navarro,1 week ago,1493597251925,There's a lot of gays at buzzfeed lol,0,false,0,,,,,,
z13ofphbmxa3dpbt1232vzpguryfgjio204,Freak101,1 week ago,1493597251929,I guess eugine is the boss😂,0,false,0,,,,,,
z13czba5lqrog1olq22tf52ydsbcc5gl2,Cake,2 weeks ago,1492992451933,I don't know if it's just me but I can't stand any of these morons.,0,true,1,,,,,,
,,,,,,,,default-z13czba5lqrog1olq22tf52ydsbcc5gl2.1492994099541064,girlzeyeview,1 week ago,1493597251937,It's just you.,2
z12vvxmjjobfgphoh04cerlbltyydbxp5zc0k,Reese Hoag,2 weeks ago,1492992451941,Is it just me or do they act more Gay when the are drunk. Lol,0,false,0,,,,,,
z12uitcjrurnxlfmu23gjnxgcwrfufdb204,Colin Stikes,2 weeks ago,1492992451944,I need more Keith,1,false,0,,,,,,
z125whwhprbuutdqv04cgtxjzyrjshfrahc,Bernardo Bittencourt,2 weeks ago,1492992451948,3:52 I'm dead😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂🤣😂😂😂😂😂😂🤣🤣😅😂😂😂😂😅😅😅😅😅,0,false,0,,,,,,
z134gbm4hyvvg3ouq220cv3xls35fr15304,Nerdy Wolfgang,2 weeks ago,1492992451952,Wtf I love this!!,0,false,0,,,,,,
z13gy3nxswzuxte3n23cvxnably5ijduh,Emiliano Pedraza,2 weeks ago,1492992451955,Actual mexican tacos are like 10000x times better than Taco Bell,0,true,1,,,,,,
,,,,,,,,default-z13gy3nxswzuxte3n23cvxnably5ijduh.1492994173552656,girlzeyeview,1 week ago,1493597251960,"Sadly, Americans have a weakness for 'crap' food after a lifetime of eating it.",0
z13tgjlqhte1fdavj22vephonurozh0et,Julia H,2 weeks ago,1492992451962,Did Ned not mention his wife???!!!,1,false,0,,,,,,
z13buz4jzyqbyrf4204cdt1b4zytdfqaaqw0k,Jennifer Sanford,2 weeks ago,1492992451966,"Oh man they are all so funny drunk :D I've watched this video so many times already!
Zach is the cutest when he is drunk",1,false,0,,,,,,
z13aezl5xwusghum422fvhfjftvhj12hc04,Liz Inami,2 weeks ago,1492992451970,"""Until I've been drunk""",0,false,0,,,,,,
